OG0005403_00	GO:0031507,GO:0006974,GO:0008622,GO:0006272,GO:0008623,GO:0031490
OG0001612_00	GO:0061630,GO:0000209,GO:0043161
OG0007467_00	GO:0006357,GO:0000978,GO:0000981
OG0004493_00	GO:0005730,GO:0003729
OG0003588_00	GO:0005802,GO:0099518,GO:0031267
OG0006583_00	GO:0090560,GO:0017183
OG0001739_00	GO:0045025,GO:0000965
OG0005326_00	GO:0005739,GO:0010257,GO:0032981,GO:0006120,GO:0051082
OG0001933_00	GO:0004252
OG0007636_00	GO:0008080
OG0007651_00	GO:0043186,GO:0034587,GO:0043565,GO:0045892,GO:0005634,GO:0007140,GO:0007283
OG0005187_00	GO:0000978,GO:0006357,GO:0000981
OG0005341_00	GO:0006396
OG0007097_00	GO:0000287,GO:0004523,GO:0005634,GO:0030145,GO:0017108,GO:0008409
OG0002858_00	GO:0005737,GO:0004620
OG0002124_00	GO:0016540,GO:0043565,GO:0005789,GO:0045893,GO:0003700,GO:0005634
OG0001091_00	GO:0004527,GO:0005634
OG0009060_00	GO:0099503
OG0007549_00	GO:0004371,GO:0019563,GO:0005829
OG0002740_00	GO:0043161,GO:0019005
OG0008759_00	GO:0004252
OG0001863_00	GO:0005759,GO:0003723,GO:0005525,GO:0000028,GO:0043024,GO:0019843
OG0000565_00	GO:0007608,GO:0005886,GO:0004984,GO:0016020,GO:0005549,GO:0050911
OG0005580_00	GO:0004674,GO:0005634,GO:0043484,GO:0006468
OG0006400_00	GO:0043005
OG0006376_00	GO:0005737,GO:0071932,GO:0017108
OG0004503_00	GO:0031083
OG0009382_00	GO:0006883,GO:0019829,GO:0005886,GO:0005391,GO:1990573,GO:0036376,GO:1902600,GO:0030007
OG0004370_00	GO:0016746
OG0000136_00	GO:0004252
OG0005017_00	GO:0030686,GO:0005730,GO:0000447
OG0001466_00	GO:0000725
OG0007367_00	GO:0005929
OG0007802_00	GO:0005737
OG0006892_00	GO:0043461,GO:0033615,GO:0005739
OG0003994_00	GO:0005753,GO:0042776,GO:0046933
OG0001520_00	GO:0005525,GO:0005829,GO:0006107,GO:0030145,GO:0033993,GO:0071333,GO:0042594,GO:0004613,GO:0046327,GO:0019543,GO:0004611,GO:0006094
OG0008570_00	GO:0004601
OG0004989_00	GO:0006493,GO:0016020,GO:0000139,GO:0009101,GO:0016757,GO:0016758
OG0005810_00	GO:0071014,GO:0005684
OG0005018_00	GO:0005634,GO:0010468
OG0003881_00	GO:0045505,GO:0030286,GO:0007018,GO:0051959
OG0002843_00	GO:0005737
OG0005378_00	GO:0008289,GO:0005783
OG0008218_00	GO:0016706
